height,time
76448,1282797689
76450,1282799274
76451,1282799250
76449,1282799095
76453,1282800047
76452,1282799888
76454,1282800219
76455,1282801385
76457,1282802690
76456,1282801900
76458,1282804019
76460,1282804765
76459,1282804236
76461,1282804778
76463,1282805112
76462,1282804781
76465,1282805811
76464,1282805351
76467,1282806422
76466,1282806174
76469,1282806896
76468,1282806477
76471,1282807648
76470,1282806969
76475,1282808666
76473,1282807740
76474,1282807815
76472,1282807620
76477,1282809380
76476,1282808798
76478,1282809461
76479,1282809552
76480,1282809726
76481,1282810497
76482,1282810719
76483,1282810750
76486,1282811415
76484,1282810804
76485,1282811085
76487,1282813095
76490,1282814850
76489,1282814355
76491,1282816257
76493,1282816606
76488,1282813414
76494,1282817863
76495,1282817911
76492,1282816458
76497,1282818413
76496,1282818049
76498,1282818469
76499,1282818514
76500,1282818567
76501,1282819205
76502,1282819295
76503,1282819658
76506,1282821926
76504,1282820769
76505,1282820977
76509,1282822772
76508,1282822561
76510,1282823313
76511,1282823377
76513,1282824443
76512,1282823840
76514,1282824789
76515,1282825053
76507,1282822475
76516,1282825257
76518,1282827195
76517,1282827092
76519,1282827754
76522,1282829293
76520,1282827863
76521,1282828941
76525,1282830766
76523,1282829464
76524,1282829868
76526,1282831169
76527,1282831218
76529,1282831783
76528,1282831700
76530,1282832285
76531,1282832864
76532,1282833074
76534,1282833757
76533,1282833508
76535,1282834477
76536,1282834724
76538,1282835528
76541,1282836625
76537,1282835197
76539,1282835727
76542,1282836722
76540,1282836201
76543,1282837483
76545,1282838471
76544,1282837616
76547,1282839266
76548,1282839532
76546,1282838820
76551,1282840159
76549,1282839968
76552,1282840402
76550,1282840048
76554,1282841467
76553,1282840830
76555,1282841645
76556,1282841806
76557,1282841960
76558,1282842057
76559,1282842524
76561,1282843555
76560,1282842690
76562,1282844696
76563,1282845557
76566,1282848401
76564,1282846478
76567,1282849364
76565,1282847959
76569,1282849870
76568,1282849517
76571,1282850114
76570,1282849944
76572,1282850135
76573,1282850145
76574,1282851016
76575,1282851199
76576,1282851315
76577,1282851446
76579,1282851891
76578,1282851640
76581,1282852491
76580,1282852033
76582,1282853760
76583,1282853870
76585,1282854803
76584,1282854776
76587,1282855422
76586,1282854986
76588,1282856873
76590,1282857325
76591,1282858716
76589,1282857030
76593,1282858975
76594,1282866244
76595,1282859225
76596,1282859592
76592,1282858784
76597,1282860586
76598,1282860617
76599,1282861522
76600,1282861572
76601,1282861830
76605,1282863207
76603,1282862587
76604,1282862800
76607,1282863700
76606,1282863671
76602,1282862464
76610,1282865114
76611,1282865173
76609,1282864403
76612,1282865838
76613,1282865974
76608,1282864403
76614,1282866203
76616,1282867068
76615,1282866807
76618,1282868458
76619,1282869008
76617,1282867373
76622,1282871036
76623,1282871697
76621,1282870397
76625,1282873056
76624,1282872170
76620,1282870148
76626,1282873222
76629,1282873872
76627,1282873417
76630,1282874204
76628,1282873830
76631,1282875329
76632,1282875493
76634,1282879321
76633,1282875609
76635,1282879495
76636,1282880313
76637,1282880456
76638,1282880761
76639,1282880926
76641,1282881387
76640,1282881111
76642,1282881474
76643,1282881577
76645,1282882555
76646,1282883318
76647,1282884494
76648,1282884588
76644,1282881945
76649,1282885363
76652,1282887580
76650,1282886141
76653,1282888348
76651,1282887100
76654,1282889331
76655,1282889344
76656,1282889599
76657,1282889668
76660,1282891608
76659,1282891201
76658,1282891180
76661,1282891831
76663,1282891980
76662,1282891883
76664,1282892946
76665,1282893022
76666,1282893598
76667,1282894390
76668,1282895175
76669,1282895293
76670,1282895893
76671,1282895980
76672,1282896369
76673,1282896891
76674,1282897415
76675,1282898116
76678,1282899599
76676,1282898321
76677,1282898588
76679,1282899639
76680,1282900446
76681,1282901012
76683,1282901755
76682,1282901612
76685,1282903612
76684,1282902673
76687,1282905626
76686,1282904334
76692,1282907629
76690,1282906250
76689,1282906036
76688,1282905654
76693,1282908265
76695,1282908832
76697,1282910806
76691,1282906632
76696,1282910776
76694,1282908524
76699,1282910850
76698,1282910820
76701,1282911622
76702,1282912359
76700,1282911360
76703,1282913761
76707,1282914437
76704,1282913786
76705,1282913843
76709,1282915118
76706,1282914371
76711,1282916929
76708,1282914625
76710,1282916483
76713,1282918479
76712,1282917743
76714,1282918544
76723,1282921873
76718,1282920284
76721,1282920982
76717,1282919544
76720,1282920754
76719,1282920411
76722,1282921048
76715,1282918970
76716,1282919501
76724,1282922093
76725,1282922591
76726,1282923745
76727,1282924954
76728,1282925245
76729,1282925312
76730,1282925543
76733,1282927279
76732,1282926797
76731,1282926639
76737,1282929070
76736,1282928317
76734,1282927375
76735,1282927930
76738,1282929653
76740,1282931180
76739,1282929723
76742,1282932397
76741,1282932336
76743,1282933392
76744,1282933453
76747,1282934770
76745,1282934448
76746,1282934545
76748,1282934824
76749,1282935181
76750,1282935529
76751,1282935871
76753,1282937282
76752,1282936028
76754,1282937353
76755,1282939127
76756,1282939416
76757,1282940801
76758,1282941071
76760,1282941596
76759,1282941489
76764,1282943745
76763,1282943450
76762,1282943296
76765,1282944576
76766,1282944847
76761,1282941951
76767,1282944885
76769,1282945280
76768,1282944973
76770,1282945392
76771,1282946611
76772,1282946746
76773,1282946934
76774,1282947043
76775,1282947695
76776,1282948147
76780,1282949901
76779,1282949752
76778,1282949010
76782,1282950815
76777,1282948419
76781,1282950536
76784,1282951408
76783,1282951255
76785,1282952125
76786,1282952997
76787,1282953489
76788,1282954301
76789,1282954394
76790,1282954520
76791,1282954809
76793,1282955104
76792,1282954991
76794,1282955143
76796,1282956971
76795,1282955379
76799,1282957639
76797,1282957339
76798,1282957376
76800,1282958550
76803,1282959638
76802,1282959093
76805,1282961105
76804,1282960222
76801,1282958807
76806,1282961859
76808,1282963449
76807,1282963373
76810,1282965000
76809,1282963559
76811,1282965352
76812,1282966412
76813,1282966461
76814,1282966747
76815,1282967285
76816,1282967519
76820,1282968424
76818,1282968019
76819,1282968181
76821,1282968428
76823,1282968998
76822,1282968595
76826,1282969693
76825,1282969647
76824,1282969101
76817,1282967911
76828,1282970813
76827,1282970673
76830,1282971117
76829,1282971063
76832,1282971532
76831,1282971405
76833,1282972010
76834,1282973385
76835,1282974804
76839,1282975992
76836,1282974838
76838,1282975844
76840,1282976140
76837,1282975605
76842,1282977674
76845,1282980266
76843,1282978265
76841,1282977439
76844,1282979087
76848,1282983288
76847,1282981843
76846,1282980581
76851,1282984047
76850,1282983866
76849,1282983478
76852,1282984114
76853,1282984195
76857,1282986153
76856,1282986058
76854,1282985488
76855,1282985676
76859,1282987051
76860,1282987818
76858,1282986677
76864,1282989704
76862,1282989326
76861,1282988422
76863,1282989515
76865,1282989977
76867,1282990386
76866,1282990329
76869,1282991207
76868,1282991199
76872,1282992383
76870,1282991683
76871,1282992169
76873,1282992653
76874,1282993229
76875,1282993646
76876,1282994167
76878,1282994634
76877,1282994583
76879,1282994771
76880,1282995030
76881,1282995189
76882,1282995616
76885,1282998541
76884,1282997962
76883,1282995839
76887,1283000085
76886,1282999216
76888,1283000447
76891,1283002214
76890,1283001895
76889,1283001701
76893,1283003561
76892,1283003268
76895,1283004117
76897,1283005415
76894,1283003590
76896,1283005253
76900,1283006493
76898,1283005499
76899,1283006000
76901,1283006596
76904,1283009615
76902,1283007987
76903,1283008797
76905,1283009995
76906,1283010146
76908,1283011827
76909,1283012281
76912,1283012959
76910,1283012301
76911,1283012885
76907,1283010592
76914,1283013127
76913,1283013005
76917,1283014416
76916,1283014032
76915,1283013355
76918,1283014710
76919,1283017639
76922,1283019812
76923,1283019912
76921,1283018639
76920,1283018342
76926,1283022390
76927,1283022412
76925,1283022146
76928,1283022937
76924,1283021459
76929,1283026030
76930,1283026490
76931,1283026685
76932,1283028061
76933,1283028071
76934,1283028170
76935,1283028862
76936,1283028900
76937,1283029146
76938,1283029729
76941,1283031990
76940,1283030613
76939,1283030119
76943,1283032815
76942,1283032053
76944,1283033362
76945,1283033379
76946,1283033929
76947,1283034202
76948,1283034926
76949,1283036002
76950,1283036157
76952,1283037390
76951,1283037263
76955,1283038931
76954,1283038898
76956,1283039250
76957,1283039760
76958,1283040250
76953,1283037586
76960,1283041078
76962,1283044146
76961,1283042814
76959,1283040554
76963,1283044897
76964,1283045119
76965,1283045232
76967,1283046228
76966,1283046174
76970,1283046963
76968,1283046713
76969,1283046764
76972,1283047180
76974,1283047351
76971,1283047010
76973,1283047292
76976,1283047890
76975,1283047509
76977,1283049339
76979,1283049544
76978,1283049537
76981,1283050671
76980,1283049595
76982,1283050854
76985,1283051850
76984,1283051761
76983,1283050848
76986,1283051905
76987,1283052513
76989,1283053683
76991,1283055411
76990,1283055182
76988,1283052995
76994,1283058703
76992,1283056290
76993,1283057541
76995,1283059151
76997,1283059693
76996,1283059442
76998,1283060269
76999,1283060341
77000,1283061082
77001,1283062148
77002,1283062261
77003,1283062406
77005,1283064043
77004,1283063025
77007,1283064732
77008,1283064922
77009,1283065757
77011,1283066294
77006,1283064604
77010,1283066207
77013,1283066795
77014,1283066850
77012,1283066418
77017,1283068965
77016,1283067177
77015,1283067077
77018,1283070423
77019,1283070772
77021,1283072110
77020,1283070891
77026,1283073676
77022,1283072721
77025,1283073541
77023,1283073080
77024,1283073353
77028,1283077467
77027,1283074736
77030,1283078049
77029,1283077571
77031,1283079300
77033,1283079991
77032,1283079575
77034,1283080152
77035,1283080586
77036,1283081915
77038,1283083720
77037,1283083461
77039,1283083828
77041,1283086633
77040,1283083899
77042,1283087127
77043,1283088068
77044,1283088083
77045,1283089239
77046,1283089317
77047,1283089422
77049,1283089665
77052,1283091543
77051,1283091033
77048,1283089581
77050,1283090908
77053,1283092080
77055,1283093621
77054,1283093426
77056,1283093923
77057,1283094035
77058,1283094190
77060,1283099038
77059,1283094621
77063,1283100812
77065,1283101151
77062,1283100826
77061,1283100029
77066,1283101234
77068,1283101438
77064,1283101099
77067,1283101319
77069,1283101452
77070,1283101469
77071,1283101601
77072,1283102042
77073,1283102352
77074,1283102429
77075,1283102949
77076,1283104102
77077,1283104221
77080,1283106416
77079,1283105419
77078,1283104655
77081,1283106858
77082,1283107129
77085,1283108064
77084,1283107981
77083,1283107780
77086,1283108684
77087,1283108922
77088,1283109068
77090,1283109498
77089,1283109141
77091,1283110322
77092,1283111121
77093,1283111849
77098,1283113999
77095,1283112782
77096,1283112825
77094,1283111897
77097,1283113983
77099,1283114106
77100,1283114261
77102,1283115539
77101,1283115381
77103,1283116188
77104,1283116312
77105,1283116440
77106,1283116596
77109,1283121068
77108,1283120149
77107,1283120104
77110,1283121624
77111,1283122418
77112,1283122611
77113,1283122681
77114,1283123539
77115,1283123722
77116,1283124094
77117,1283124740
77118,1283124976
77119,1283125822
77122,1283129219
77120,1283126824
77121,1283127458
77125,1283130369
77126,1283132541
77127,1283133318
77129,1283133424
77131,1283133615
77130,1283133535
77132,1283133731
77133,1283133975
77134,1283134792
77135,1283136927
77136,1283136970
77137,1283137644
77128,1283133353
77139,1283140486
77141,1283140980
77140,1283140603
77138,1283139420
77142,1283141055
77143,1283141286
77124,1283130068
77144,1283141517
77123,1283129592
77145,1283142738
77146,1283144733
77147,1283145759
77148,1283146556
77149,1283146587
77150,1283146849
77151,1283147021
77154,1283150034
77157,1283152057
77153,1283150011
77158,1283152541
77152,1283147349
77156,1283151876
77160,1283153282
77155,1283150375
77159,1283152670
77161,1283153805
77162,1283154169
77163,1283154371
77164,1283155090
77168,1283156672
77166,1283155390
77165,1283155375
77169,1283157390
77167,1283155822
77170,1283157616
77172,1283160630
77171,1283159880
77174,1283162078
77176,1283162596
77173,1283161389
77175,1283162300
77177,1283162966
77179,1283163779
77182,1283164156
77183,1283164668
77180,1283163964
77178,1283163577
77181,1283163979
77184,1283164783
77185,1283164786
77186,1283164943
77187,1283165040
77188,1283166846
77189,1283167310
77190,1283167416
77192,1283167727
77193,1283168715
77191,1283167425
77195,1283169563
77194,1283169056
77196,1283169938
77197,1283170683
77198,1283170783
77199,1283172154
77202,1283176421
77201,1283176152
77200,1283174586
77204,1283176744
77203,1283176711
77206,1283180258
77207,1283181294
77208,1283181528
77205,1283178573
77209,1283182126
77210,1283182590
77211,1283182736
77220,1283186543
77217,1283184262
77221,1283186728
77222,1283186765
77215,1283183511
77214,1283183368
77219,1283186373
77212,1283183045
77216,1283184225
77213,1283183058
77218,1283186043
77223,1283187853
77234,1283197032
77228,1283191306
77229,1283192812
77233,1283196094
77232,1283194549
77231,1283194309
77227,1283191075
77225,1283191002
77230,1283193359
77226,1283191009
77224,1283189331
77235,1283197188
77237,1283198188
77236,1283197875
77238,1283198297
77240,1283199261
77239,1283198352
77241,1283199248
77242,1283200032
77243,1283200721
77245,1283201690
77244,1283201035
77246,1283201748
77249,1283204721
77248,1283203391
77247,1283202757
77251,1283205953
77252,1283206101
77250,1283205215
77253,1283206384
77254,1283206311
77258,1283208765
77256,1283207914
77257,1283207933
77255,1283207395
77259,1283209011
77260,1283209515
77262,1283210394
77263,1283210675
77264,1283210723
77265,1283211251
77266,1283211422
77268,1283212322
77269,1283213123
77261,1283209990
77267,1283211448
77270,1283213557
77272,1283214246
77271,1283214068
77274,1283214787
77275,1283215739
77276,1283216859
77273,1283214626
77278,1283217721
77277,1283217303
77279,1283218351
77281,1283219005
77284,1283221193
77282,1283220159
77280,1283218970
77283,1283221117
77285,1283222115
77286,1283222131
77287,1283222566
77291,1283224209
77290,1283223781
77289,1283223683
77288,1283223543
77295,1283225565
77292,1283224913
77296,1283225740
77293,1283224940
77297,1283227137
77294,1283225256
77298,1283228109
77299,1283228178
77300,1283228897
77301,1283228915
77302,1283229110
77303,1283229429
77304,1283229629
77305,1283230056
77306,1283230082
77307,1283230275
77309,1283231129
77310,1283231181
77311,1283231672
77308,1283230345
77314,1283231992
77313,1283231906
77312,1283231849
77315,1283232583
77316,1283232866
77317,1283233969
77318,1283234184
77319,1283234881
77320,1283234946
77321,1283235610
77324,1283237644
77323,1283236993
77326,1283238471
77322,1283235654
77325,1283238358
77328,1283238752
77327,1283238680
77329,1283238892
77330,1283239265
77331,1283239378
77332,1283239579
77333,1283240067
77338,1283241981
77336,1283241673
77335,1283241013
77334,1283240372
77337,1283241769
77340,1283242293
77339,1283242063
77341,1283242398
77342,1283245414
77344,1283246670
77345,1283247115
77343,1283246372
77347,1283248171
77348,1283249540
77346,1283247965
77349,1283249567
77350,1283249594
77353,1283251468
77351,1283250301
77352,1283251277
77354,1283252089
77355,1283252973
77356,1283252977
77357,1283253469
77358,1283253541
77359,1283253619
77361,1283254437
77360,1283254300
77362,1283256356
77363,1283256696
77364,1283257128
77366,1283259086
77368,1283260774
77369,1283260961
77367,1283260101
77365,1283258983
77370,1283263470
77371,1283263724
77372,1283264074
77374,1283264555
77373,1283264112
77375,1283264982
77376,1283265113
77377,1283265811
77379,1283266869
77380,1283266922
77381,1283267621
77382,1283267696
77383,1283268604
77384,1283268679
77385,1283268849
77388,1283270334
77386,1283269763
77387,1283269827
77389,1283270474
77390,1283270650
77391,1283270987
77378,1283265903
77392,1283271368
77394,1283271747
77393,1283271538
77395,1283272059
77398,1283273685
77397,1283273512
77396,1283272446
77399,1283273843
77400,1283274551
77401,1283276426
77404,1283278603
77402,1283277239
77403,1283277883
77405,1283278701
77406,1283279262
77408,1283281056
77407,1283279708
77409,1283281108
77410,1283281406
77412,1283282501
77411,1283282243
77414,1283283622
77413,1283283051
77415,1283283623
77416,1283284184
77417,1283284518
77418,1283284688
77421,1283285534
77420,1283285124
77419,1283284982
77422,1283285549
77424,1283285905
77423,1283285609
77425,1283286344
77426,1283286410
77428,1283287299
77427,1283286546
77429,1283287820
77430,1283288424
77431,1283288463
77433,1283288992
77432,1283288485
77435,1283289286
77436,1283289974
77439,1283290822
77437,1283290546
77438,1283290613
77434,1283289253
77440,1283291223
77442,1283293777
77443,1283294438
77441,1283291894
77444,1283295239
77445,1283295520
77447,1283296519
77446,1283296442
77448,1283296861
77452,1283299013
77450,1283297712
77449,1283296888
77451,1283298975
77455,1283301089
77454,1283300174
77456,1283301410
77457,1283302650
77453,1283300151
77459,1283303077
77458,1283302784
77460,1283304058
77462,1283306114
77461,1283304739
77463,1283307271
77464,1283307543
77465,1283307830
77466,1283308646
77468,1283309355
77467,1283309134
77472,1283311030
77471,1283310200
77470,1283310025
77475,1283312356
77473,1283312040
77474,1283312080
77476,1283312699
77469,1283309975
77478,1283314785
77479,1283315717
77480,1283316089
77477,1283314760
77481,1283316581
77483,1283318407
77482,1283316969
77484,1283318626
77485,1283319307
77486,1283319962
77487,1283320107
77488,1283320633
77489,1283321285
77490,1283321395
77492,1283322015
77491,1283321423
77494,1283322785
77493,1283322767
77496,1283322936
77495,1283322853
77498,1283323610
77500,1283323940
77497,1283323391
77499,1283323924
77502,1283324754
77501,1283324095
77503,1283325019
77505,1283326840
77504,1283326637
77506,1283328187
77510,1283331771
77508,1283329970
77512,1283332418
77507,1283329206
77509,1283330881
77511,1283332121
77513,1283332522
77514,1283332654
77520,1283334332
77515,1283332833
77517,1283333339
77524,1283338059
77519,1283334209
77516,1283332974
77518,1283334059
77522,1283337619
77523,1283337942
77521,1283334749
77525,1283338250
77526,1283338434
77529,1283339018
77528,1283338744
77527,1283338533
77531,1283340764
77533,1283342478
77534,1283342505
77530,1283340607
77536,1283342859
77535,1283342642
77532,1283342235
77537,1283343447
77538,1283344067
77540,1283345199
77539,1283344725
77541,1283346037
77544,1283347340
77542,1283346379
77543,1283347099
77549,1283348670
77547,1283348084
77545,1283347397
77546,1283347764
77548,1283348371
77550,1283350684
77551,1283350697
77552,1283351267
77553,1283351676
77556,1283354423
77554,1283352125
77555,1283352986
77557,1283354906
77560,1283356154
77559,1283355688
77561,1283356439
77562,1283356806
77558,1283355132
77564,1283357314
77563,1283357268
77565,1283358266
77567,1283360174
77568,1283360448
77566,1283358956
77569,1283360496
77570,1283361813
77571,1283361922
77574,1283363482
77573,1283362331
77575,1283363585
77572,1283361995
77577,1283364113
77580,1283366423
77576,1283363752
77578,1283364116
77579,1283364813
77581,1283366494
77582,1283368567
77583,1283369282
77584,1283370409
77586,1283371123
77585,1283371115
77587,1283371763
77589,1283372427
77588,1283371837
77590,1283373459
77591,1283373623
77592,1283375214
77593,1283375316
77594,1283375684
77595,1283375778
77596,1283376016
77597,1283376467
77598,1283377737
77599,1283377990
77600,1283378238
77602,1283380822
77601,1283380252
77604,1283381472
77603,1283381440
77605,1283381740
77606,1283383612
77607,1283383712
77608,1283383717
77609,1283384208
77612,1283387954
77610,1283386606
77614,1283388558
77611,1283387781
77613,1283388134
77616,1283389670
77615,1283389206
77617,1283390130
77618,1283390491
77619,1283391294
77620,1283391911
77622,1283392344
77621,1283392273
77623,1283392727
77624,1283393792
77627,1283394303
77625,1283393856
77626,1283394040
77628,1283394870
77631,1283395897
77630,1283395663
77629,1283395184
77632,1283396007
77634,1283397815
77633,1283399287
77636,1283399387
77635,1283397876
77638,1283400275
77639,1283400696
77637,1283400254
77641,1283401635
77640,1283400942
77643,1283403499
77642,1283402339
77644,1283404728
77645,1283405384
77646,1283405916
77647,1283406719
77648,1283407585
77650,1283408380
77649,1283408352
77651,1283410509
77652,1283411546
77653,1283411659
77655,1283412014
77654,1283411771
77657,1283412339
77656,1283412126
77659,1283413174
77658,1283412634
77660,1283413443
77663,1283415530
77661,1283414544
77662,1283415186
77664,1283416132
77667,1283416364
77665,1283416245
77666,1283416284
77669,1283417418
77671,1283418808
77668,1283416467
77674,1283420179
77672,1283418961
77673,1283419464
77670,1283418532
77675,1283422157
77676,1283422913
77679,1283423564
77678,1283423484
77677,1283423173
77680,1283424068
77681,1283424435
77682,1283424769
77683,1283425179
77685,1283427073
77684,1283425668
77686,1283428666
77690,1283430058
77691,1283430134
77687,1283428847
77688,1283429756
77689,1283429763
77692,1283430409
77693,1283430836
77694,1283430928
77696,1283432116
77698,1283434039
77697,1283433319
77695,1283431859
77700,1283435245
77703,1283436722
77699,1283434844
77702,1283436376
77704,1283436796
77701,1283436169
77705,1283437361
77706,1283437560
77707,1283437620
77708,1283438050
77709,1283438044
77710,1283438758
77711,1283439576
77712,1283439578
77714,1283440264
77713,1283439932
77715,1283440553
77717,1283440780
77716,1283440563
77718,1283441303
77719,1283441875
77721,1283445002
77720,1283443127
77722,1283445207
77726,1283448457
77723,1283445444
77724,1283447392
77725,1283447871
77727,1283448560
77728,1283448575
77729,1283449359
77731,1283451986
77730,1283449842
77732,1283452520
77733,1283452938
77734,1283453754
77735,1283455276
77738,1283456978
77737,1283456315
77736,1283455458
77740,1283458999
77741,1283459437
77743,1283460117
77742,1283459628
77739,1283458413
77744,1283461059
77745,1283461066
77749,1283462095
77747,1283461849
77746,1283460929
77748,1283462022
77751,1283462914
77755,1283465254
77752,1283463215
77750,1283462559
77753,1283463559
77754,1283465159
77756,1283466096
77757,1283466230
77758,1283466266
77761,1283468273
77759,1283466930
77760,1283467606
77762,1283468384
77763,1283469066
77765,1283471648
77764,1283470536
77767,1283472746
77766,1283472407
77769,1283473431
77770,1283473561
77771,1283473736
77768,1283473335
77772,1283474198
77773,1283476073
77774,1283476335
77775,1283480585
77776,1283480729
77777,1283480777
77778,1283480785
77780,1283481662
77781,1283481781
77779,1283481101
77782,1283481817
77783,1283482096
77785,1283484689
77786,1283484877
77784,1283483714
77787,1283485133
77788,1283485139
77793,1283488294
77794,1283488643
77792,1283487265
77791,1283487241
77789,1283486885
77795,1283488737
77797,1283489969
77798,1283490883
77796,1283489755
77799,1283491605
77800,1283492136
77790,1283486892
77801,1283492174
77802,1283493271
77803,1283493642
77805,1283493835
77804,1283493734
77806,1283494361
77807,1283494476
77809,1283495751
77808,1283494720
77810,1283495882
77811,1283496218
77813,1283497115
77814,1283497220
77817,1283498485
77816,1283498451
77818,1283499193
77819,1283500177
77821,1283500995
77812,1283496590
77815,1283497870
77822,1283501527
77820,1283500439
77824,1283502151
77823,1283502014
77826,1283502180
77825,1283502176
77827,1283502481
77828,1283502729
77831,1283504978
77829,1283503970
77830,1283504018
77832,1283504987
77834,1283505760
77833,1283505665
77835,1283506723
77836,1283506964
77837,1283507207
77838,1283507378
77841,1283508244
77840,1283507795
77839,1283507449
77844,1283509527
77842,1283508720
77843,1283509190
77847,1283512512
77846,1283511955
77845,1283511574
77848,1283515225
77849,1283515301
77850,1283515460
77852,1283516450
77853,1283516598
77855,1283519012
77851,1283516082
77860,1283521368
77854,1283518492
77856,1283519082
77859,1283521082
77858,1283520857
77861,1283521556
77857,1283520401
77862,1283521832
77863,1283523870
77865,1283524329
77864,1283524162
77870,1283525951
77868,1283525768
77867,1283525141
77869,1283525918
77866,1283525055
77871,1283528430
77874,1283530819
77872,1283529495
77873,1283530008
77875,1283531043
77876,1283531325
77881,1283533437
77878,1283531839
77880,1283533412
77882,1283533544
77879,1283533370
77877,1283531389
77883,1283533556
77885,1283534112
77887,1283534436
77884,1283533577
77886,1283534335
77888,1283536540
77890,1283537103
77889,1283536733
77892,1283538769
77893,1283539105
77891,1283538606
77895,1283541374
77894,1283539796
77897,1283542738
77896,1283541822
77898,1283542765
77899,1283542942
77900,1283542986
77901,1283543109
77902,1283543227
77905,1283544410
77903,1283543352
77904,1283543472
77906,1283544751
77908,1283547303
77909,1283547309
77907,1283546162
77911,1283546933
77913,1283548095
77910,1283547587
77912,1283548060
77914,1283548762
77915,1283549426
77916,1283549329
77917,1283549465
77918,1283549506
77919,1283551987
77920,1283552310
77921,1283552528
77924,1283553328
77923,1283553137
77925,1283555620
77926,1283555922
77922,1283552681
77930,1283558938
77928,1283557009
77927,1283556483
77931,1283559287
77929,1283557461
77932,1283559479
77933,1283560366
77934,1283560921
77935,1283561462
77938,1283562548
77937,1283562422
77936,1283561643
77939,1283562690
77943,1283563945
77944,1283564311
77941,1283563444
77945,1283566319
77946,1283567357
77942,1283563452
77947,1283567718
77940,1283563271
77948,1283567784
77950,1283568274
77953,1283569879
77951,1283568852
77952,1283569057
77954,1283571331
77955,1283571608
77956,1283572574
77961,1283576027
77957,1283573457
77960,1283575674
77958,1283573547
77959,1283574648
77962,1283576576
77963,1283576949
77964,1283578064
77949,1283567805
77966,1283579106
77965,1283578221
77967,1283579421
77969,1283579670
77968,1283579515
77970,1283579920
77972,1283580137
77971,1283580069
77974,1283581062
77973,1283580675
77975,1283581176
77981,1283583457
77982,1283583478
77980,1283582981
77976,1283581592
77979,1283582514
77977,1283582468
77983,1283583755
77978,1283582469
77984,1283584001
77985,1283584019
77987,1283584238
77986,1283584139
77991,1283586216
77989,1283584858
77988,1283584810
77992,1283588743
77990,1283585960
77993,1283590831
77996,1283591737
77995,1283591482
77994,1283591292
77998,1283592834
77997,1283592415
77999,1283593051
78000,1283593784
78001,1283593811
78002,1283594221
78003,1283594385
78006,1283595329
78008,1283596112
78005,1283595059
78004,1283594873
78007,1283595971
78010,1283596379
78009,1283596340
78011,1283596417
78012,1283597167
78016,1283599818
78013,1283598385
78014,1283598458
78015,1283599455
78017,1283600253
78018,1283600587
78019,1283600683
78020,1283601617
78022,1283602032
78023,1283602310
78021,1283601842
78028,1283604257
78027,1283603682
78025,1283603481
78026,1283603575
78030,1283605078
78029,1283604653
78024,1283603135
78032,1283606326
78031,1283605211
78035,1283607556
78033,1283606428
78034,1283607401
78036,1283607810
78040,1283610206
78038,1283609192
78041,1283610488
78037,1283608930
78039,1283609579
78042,1283610565
78043,1283610673
78044,1283611304
78045,1283611475
78046,1283612050
78047,1283612491
78048,1283612865
78052,1283613553
78049,1283612895
78053,1283614306
78051,1283613266
78050,1283613260
78054,1283614524
78055,1283615043
78056,1283615918
78058,1283616218
78057,1283616093
78059,1283617047
78060,1283617309
78061,1283618769
78063,1283619269
78062,1283619012
78065,1283619666
78064,1283619299
78067,1283621713
78068,1283621924
78066,1283621089
78070,1283624143
78071,1283626305
78072,1283626597
78069,1283623938
78073,1283627545
78075,1283628199
78074,1283627584
78077,1283629371
78076,1283628369
78080,1283631848
78078,1283630049
78081,1283631948
78083,1283632816
78084,1283633154
78085,1283633423
78087,1283633945
78086,1283633659
78082,1283632557
78079,1283630521
78088,1283634072
78089,1283634312
78091,1283635118
78090,1283634364
78092,1283635236
78094,1283636265
78093,1283635735
78096,1283637513
78097,1283638017
78100,1283639394
78101,1283639571
78095,1283637306
78098,1283639239
78099,1283639268
78102,1283639630
78103,1283639778
78108,1283644447
78106,1283644161
78105,1283641615
78104,1283641212
78107,1283644308
78109,1283644478
78110,1283644567
78113,1283646290
78112,1283646279
78111,1283645005
78114,1283646606
78115,1283647327
78116,1283647368
78117,1283648707
78119,1283649839
78122,1283651022
78123,1283651350
78118,1283649069
78120,1283649909
78121,1283650092
78125,1283651993
78124,1283651651
78126,1283652821
78127,1283654225
78128,1283654613
78130,1283655901
78129,1283655286
78135,1283657708
78133,1283657637
78132,1283656800
78134,1283657652
78131,1283656659
78136,1283658051
78138,1283658436
78137,1283658358
78139,1283658573
78140,1283658818
78141,1283658967
78142,1283659171
78144,1283660102
78149,1283661913
78143,1283659307
78145,1283660870
78148,1283661874
78147,1283661659
78146,1283660953
78151,1283664138
78150,1283662414
78152,1283664538
78153,1283664806
78154,1283666026
78155,1283666290
78157,1283669893
78156,1283667329
78158,1283670211
78160,1283670672
78159,1283670652
78161,1283671197
78162,1283673830
78163,1283673866
78164,1283673935
78165,1283674548
78167,1283675312
78166,1283674881
78168,1283675348
78169,1283675792
78170,1283677232
78171,1283678363
78172,1283678473
78173,1283678658
78175,1283678967
78174,1283678725
78176,1283679419
78177,1283679811
78178,1283681497
78179,1283682414
78181,1283683326
78180,1283682628
78182,1283685104
78184,1283686441
78183,1283685712
78186,1283686843
78187,1283686863
78188,1283687396
78189,1283687608
78191,1283687924
78190,1283687676
78185,1283686798
78194,1283688253
78193,1283688110
78192,1283688064
78195,1283688467
78197,1283689213
